last_name_first_name,player_id,year,player_age,ab,pa,hit,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,babip,b_gnd_into_dp,b_hit_ground,b_out_ground,xba,barrel_batted_rate,hard_hit_percent,pull_percent,opposite_percent,groundballs_percent,flyballs_percent,linedrives_percent,gb_babip,straightaway_percent,shift_allowed
"Fry, David",681807,2024,28,335,392,88,0.263,0.448,0.356,0.804,0.307,13,17,70,0.245,7.5,37.6,47.1,22,34.1,32.9,24.3,0.19540229885057472,30.9,Shift Banned
"Alvarez, Francisco",682626,2024,22,308,342,73,0.237,0.403,0.307,0.71,0.291,7,27,87,0.218,6.7,42,33,29,50.9,20.5,22.8,0.23684210526315788,38,Shift Banned
"De La Cruz, Elly",682829,2024,22,618,696,160,0.259,0.471,0.339,0.81,0.359,12,57,133,0.237,12.7,45.7,43.4,22.6,47.1,24.8,24.8,0.3,34,Shift Banned
"Abrams, CJ",682928,2024,23,541,602,133,0.246,0.433,0.314,0.747,0.285,4,46,124,0.243,7,40.7,45.2,21.8,40.7,28,22.7,0.27058823529411763,33,Shift Banned
"Greene, Riley",682985,2024,23,512,584,134,0.262,0.479,0.348,0.827,0.329,2,38,118,0.249,13.4,47.1,37.4,23.2,43.6,27.7,24.9,0.24358974358974358,39.400000000000006,Shift Banned
"Carroll, Corbin",682998,2024,23,589,684,136,0.231,0.428,0.322,0.75,0.256,3,45,165,0.239,7.2,40.8,37.8,25.7,44.6,22.1,21.2,0.21428571428571427,36.5,Shift Banned
"Henderson, Gunnar",683002,2024,23,630,719,177,0.281,0.529,0.364,0.893,0.32,2,70,155,0.279,11.2,53.9,36.6,23.4,47.4,23.6,24.6,0.3111111111111111,40,Shift Banned
"Volpe, Anthony",683011,2024,23,637,689,155,0.243,0.364,0.293,0.657,0.303,9,67,179,0.232,3.9,35.4,30.2,28.6,50.6,21.6,23.3,0.27235772357723576,41.199999999999996,Shift Banned
"Vaughn, Andrew",683734,2024,26,570,619,140,0.246,0.402,0.297,0.699,0.285,13,47,124,0.24,9.3,43.3,33.4,24.6,38.6,30.9,21.7,0.27485380116959063,41.99999999999999,Shift Banned
"Busch, Michael",683737,2024,26,496,567,123,0.248,0.44,0.335,0.775,0.322,9,29,102,0.217,11.3,39.9,40.5,24.3,38.8,32,22.8,0.22137404580152673,35.2,Shift Banned
"Frelick, Sal",686217,2024,24,475,524,123,0.259,0.335,0.32,0.655,0.306,8,53,139,0.246,0.8,19.5,29.5,27.5,48,18,24.8,0.2760416666666667,43,Shift Banned
"Pasquantino, Vinnie",686469,2024,26,496,554,130,0.262,0.446,0.315,0.761,0.265,12,43,134,0.264,7.1,46.5,45.8,18.9,40.3,27.8,23.5,0.24293785310734464,35.300000000000004,Shift Banned
"Doyle, Brenton",686668,2024,26,542,603,141,0.26,0.446,0.317,0.763,0.316,13,44,118,0.249,10.5,41.4,36.9,26.7,40.4,29.2,25.9,0.2716049382716049,36.400000000000006,Shift Banned
"Lee, Korey",686676,2024,25,377,394,79,0.21,0.347,0.244,0.591,0.276,12,32,94,0.209,7.5,37.6,35.7,26.3,49.4,23.5,21.2,0.25396825396825395,38,Shift Banned
"Massey, Michael",686681,2024,26,332,356,86,0.259,0.449,0.294,0.743,0.271,9,22,90,0.256,7.1,36.9,51.8,19.1,39.7,33,21.3,0.19642857142857142,29.1,Shift Banned
"Brennan, Will",686823,2024,26,330,353,87,0.264,0.388,0.309,0.697,0.287,9,26,94,0.267,4.6,32.5,36.7,25.1,42.4,25.1,24.7,0.21666666666666667,38.199999999999996,Shift Banned
"Neto, Zach",687263,2024,23,542,602,135,0.249,0.443,0.318,0.761,0.295,14,44,140,0.233,8.4,38.8,46.2,19.9,45.2,29.2,18.7,0.2391304347826087,33.9,Shift Banned
"Ortiz, Joey",687401,2024,25,440,511,105,0.239,0.398,0.329,0.727,0.283,10,48,123,0.232,4.7,38.4,38.2,31.2,49.4,20.5,20.8,0.2807017543859649,30.599999999999998,Shift Banned
"Horwitz, Spencer",687462,2024,26,328,381,87,0.265,0.433,0.357,0.79,0.3,8,23,87,0.25,8,36.6,37.4,30.2,42,25.6,24,0.20909090909090908,32.400000000000006,Shift Banned
"Keith, Colt",690993,2024,22,516,556,134,0.26,0.38,0.309,0.689,0.306,4,50,130,0.265,5.6,35.3,36.3,26.7,44.1,25,26,0.2777777777777778,37,Shift Banned
"Winn, Masyn",691026,2024,22,587,637,157,0.267,0.416,0.314,0.73,0.303,1,60,140,0.253,3.7,32.7,32.7,30,41.2,24.3,26.5,0.3,37.3,Shift Banned
"Crow-Armstrong, Pete",691718,2024,22,372,410,88,0.237,0.384,0.286,0.67,0.292,4,35,86,0.221,7.4,36.8,40.7,23.9,42.5,29.8,21.8,0.2892561983471074,35.4,Shift Banned
"Gonzales, Nick",693304,2024,25,359,387,97,0.27,0.398,0.311,0.709,0.319,8,30,91,0.269,8,36.9,42.1,24.1,41.7,25.9,27.2,0.24793388429752067,33.8,Shift Banned
"Chourio, Jackson",694192,2024,20,528,573,145,0.275,0.464,0.327,0.791,0.32,7,56,141,0.267,7.8,44.9,33.2,24.1,48,24.4,23.9,0.28426395939086296,42.699999999999996,Shift Banned
"Schanuel, Nolan",694384,2024,22,519,607,130,0.25,0.362,0.343,0.705,0.285,14,40,157,0.253,3.5,25.4,39.2,23,46.2,22.5,27.7,0.20304568527918782,37.8,Shift Banned
"Langford, Wyatt",694671,2024,22,499,557,126,0.253,0.415,0.325,0.74,0.296,6,45,110,0.252,9.4,43.4,44.7,22,40.1,28.9,22,0.2903225806451613,33.3,Shift Banned
"Wood, James",695578,2024,21,295,336,78,0.264,0.427,0.354,0.781,0.365,1,32,77,0.265,10.7,52,32.3,31.3,55.1,18.2,25.8,0.29357798165137616,36.400000000000006,Shift Banned
"Young, Jacob",696285,2024,24,468,521,120,0.256,0.331,0.316,0.647,0.321,11,58,155,0.254,1.6,28.9,27.3,36.9,56.5,15.4,23.1,0.27230046948356806,35.800000000000004,Shift Banned
"Merrill, Jackson",701538,2024,21,554,593,162,0.292,0.5,0.326,0.826,0.318,2,51,119,0.3,11.3,43.9,32.3,26,36.8,33.1,26,0.3,41.7,Shift Banned
"Yoshida, Masataka",807799,2024,30,378,421,106,0.28,0.415,0.349,0.764,0.302,6,36,108,0.256,5.5,37.5,35.7,27.1,43.9,24.4,26.2,0.25,37.199999999999996,Shift Banned
"McCutchen, Andrew",457705,2025,38,477,551,114,0.239,0.367,0.333,0.7,0.289,12,35,118,0.258,8.4,42.5,46.7,20.2,42.3,27.1,22.7,0.22875816993464052,33.099999999999994,Shift Banned
"Santana, Carlos",467793,2025,39,415,474,91,0.219,0.325,0.308,0.633,0.252,7,33,100,0.216,4.9,37.8,48.8,17.1,40.5,26.2,22,0.24812030075187969,34.1,Shift Banned
"Rojas, Miguel",500743,2025,36,290,317,76,0.262,0.397,0.318,0.715,0.291,7,30,83,0.249,4.1,31.2,42.1,22.7,45.7,23.1,23.9,0.26548672566371684,35.2,Shift Banned
"Pham, Tommy",502054,2025,37,392,449,96,0.245,0.37,0.33,0.7,0.294,12,42,113,0.246,6.6,47.2,37.6,25.4,51.2,19.8,23.1,0.2709677419354839,37,Shift Banned
"Goldschmidt, Paul",502671,2025,37,489,534,134,0.274,0.403,0.328,0.731,0.325,8,39,113,0.266,8,43.7,37.1,30.4,38.9,29.7,25.8,0.2565789473684211,32.5,Shift Banned
"Altuve, Jose",514888,2025,35,588,654,156,0.265,0.442,0.329,0.771,0.283,20,61,149,0.237,6.2,30.9,52.5,16.3,43.2,25.1,19.8,0.2904761904761905,31.2,Shift Banned
"Marte, Starling",516782,2025,36,293,329,79,0.27,0.41,0.335,0.745,0.318,7,29,83,0.248,7.9,40.4,36.5,25.7,48.7,22.2,23.5,0.25892857142857145,37.8,Shift Banned
"Freeman, Freddie",518692,2025,35,556,627,164,0.295,0.502,0.367,0.869,0.342,13,52,128,0.268,10.4,45.7,43.4,25.4,41.6,29.1,25.4,0.28888888888888886,31.200000000000003,Shift Banned
"Perez, Salvador",521692,2025,35,597,641,141,0.236,0.446,0.284,0.73,0.251,14,21,145,0.269,14.8,46.7,45.9,20.9,35.1,32.6,23.3,0.12650602409638553,33.2,Shift Banned
"Flores, Wilmer",527038,2025,33,419,463,101,0.241,0.379,0.307,0.686,0.267,14,30,87,0.225,4.8,26.9,38.9,26,35,26.9,26,0.2564102564102564,35.1,Shift Banned
"Ozuna, Marcell",542303,2025,34,487,592,113,0.232,0.4,0.355,0.755,0.28,11,26,115,0.239,11.5,44.6,42.9,22.9,40.3,32.6,22.3,0.18439716312056736,34.2,Shift Banned
"Higashioka, Kyle",543309,2025,35,303,327,73,0.241,0.403,0.291,0.694,0.279,5,16,68,0.233,8.6,39.1,51.1,18,36.1,30,25.8,0.19047619047619047,30.9,Shift Banned
"Semien, Marcus",543760,2025,34,470,534,108,0.23,0.364,0.305,0.669,0.251,8,32,101,0.243,6.8,35,44.6,18.7,34.5,33.4,23.1,0.24060150375939848,36.7,Shift Banned
"Springer, George",543807,2025,35,498,586,154,0.309,0.56,0.399,0.959,0.34,14,42,105,0.291,16.2,47.6,39.9,23.5,37.9,28.4,25.6,0.2857142857142857,36.6,Shift Banned
"Trout, Mike",545361,2025,33,456,556,106,0.232,0.439,0.359,0.798,0.31,7,31,66,0.236,15.8,49.3,37.7,28.2,34.2,30.3,28.2,0.31958762886597936,34.099999999999994,Shift Banned
"Harper, Bryce",547180,2025,32,501,580,131,0.261,0.487,0.357,0.844,0.292,5,40,127,0.268,12.3,47.5,36.3,26.6,43.6,28.5,25.6,0.23952095808383234,37.1,Shift Banned
"Suárez, Eugenio",553993,2025,33,588,657,134,0.228,0.526,0.298,0.824,0.243,11,28,100,0.211,14.3,47.6,47.4,17.8,32.1,40.9,18.5,0.21875,34.8,Shift Banned
"Arenado, Nolan",571448,2025,34,401,436,95,0.237,0.377,0.289,0.666,0.241,10,29,101,0.245,4,32.6,42.1,23,36.5,30.1,21.6,0.2230769230769231,34.9,Shift Banned
"Farmer, Kyle",571657,2025,34,277,300,63,0.227,0.365,0.28,0.645,0.268,9,15,73,0.228,6.2,35.2,39,24.9,41.3,25.4,27.7,0.17045454545454544,36.1,Shift Banned
"Muncy, Max",571970,2025,34,313,388,76,0.243,0.47,0.376,0.846,0.264,4,13,61,0.238,13.6,51.5,51.5,16.2,31.5,40.9,23,0.17567567567567569,32.3,Shift Banned
"Taylor, Michael A.",572191,2025,34,295,325,59,0.2,0.366,0.259,0.625,0.281,7,18,54,0.186,10.5,42.9,41.4,27.7,37.7,31.9,22,0.25,30.900000000000002,Shift Banned
"Walker, Christian",572233,2025,34,585,640,139,0.238,0.421,0.297,0.718,0.291,10,43,111,0.233,12.9,46.1,42.2,22.6,37.4,29.4,24.3,0.2792207792207792,35.199999999999996,Shift Banned
"Yastrzemski, Mike",573262,2025,34,477,558,111,0.233,0.403,0.333,0.736,0.263,7,28,95,0.237,8.5,42.6,39.6,26.1,32.7,33.5,24.5,0.22764227642276422,34.3,Shift Banned
"Contreras, Willson",575929,2025,33,490,563,126,0.257,0.447,0.344,0.791,0.319,15,36,112,0.257,13.9,49,37.7,24.4,41.9,28,25.8,0.24324324324324326,37.9,Shift Banned
"Iglesias, Jose",578428,2025,35,306,343,70,0.229,0.294,0.298,0.592,0.269,7,35,117,0.24,2,28.5,26.6,33.6,59.4,15.2,20.3,0.23026315789473684,39.800000000000004,Shift Banned
"Castellanos, Nick",592206,2025,33,547,589,137,0.25,0.4,0.294,0.694,0.298,13,37,126,0.242,7.6,34.5,40.5,23.3,38.8,31,26.7,0.22699386503067484,36.2,Shift Banned
"Judge, Aaron",592450,2025,33,541,679,179,0.331,0.688,0.457,1.145,0.376,16,46,84,0.3,24.8,58.2,36.3,26.5,33.5,38.4,22.4,0.35384615384615387,37.2,Shift Banned
"Machado, Manny",592518,2025,32,615,678,169,0.275,0.46,0.335,0.795,0.307,16,46,144,0.271,12.9,51.5,35.6,25.2,38.9,29.2,24.9,0.24210526315789474,39.2,Shift Banned
"Pederson, Joc",592626,2025,33,265,306,48,0.181,0.328,0.285,0.613,0.203,5,14,68,0.219,9.5,44.8,44.3,25.9,40.8,29.4,19.9,0.17073170731707318,29.800000000000004,Shift Banned
"Realmuto, J.T.",592663,2025,34,502,550,129,0.257,0.384,0.315,0.699,0.321,13,44,124,0.253,8.8,45.5,38.8,25.5,44.7,23.7,25.8,0.2619047619047619,35.7,Shift Banned
"Yelich, Christian",592885,2025,33,573,644,151,0.264,0.452,0.343,0.795,0.323,6,57,174,0.245,10.3,46.4,33.4,27.8,56.8,17.2,22.9,0.24675324675324675,38.8,Shift Banned
"Bogaerts, Xander",593428,2025,32,491,552,129,0.263,0.391,0.328,0.719,0.299,12,52,126,0.267,6.9,39.2,42.4,20.2,43.8,23.2,26.8,0.29213483146067415,37.400000000000006,Shift Banned
"Polanco, Jorge",593871,2025,31,471,524,125,0.265,0.495,0.326,0.821,0.269,7,37,114,0.266,10.3,45.8,48.4,20.4,38,28.7,22.7,0.24503311258278146,31.200000000000003,Shift Banned
"Profar, Jurickson",595777,2025,32,318,371,78,0.245,0.434,0.353,0.787,0.261,4,30,64,0.23,7.4,40.3,44.4,25.1,36.3,31.3,19.3,0.3191489361702128,30.5,Shift Banned
"Báez, Javier",595879,2025,32,417,437,107,0.257,0.398,0.282,0.68,0.318,8,42,99,0.23,5.5,39.9,40.5,25.1,45.3,27.3,20.6,0.2978723404255319,34.4,Shift Banned
"Lindor, Francisco",596019,2025,31,644,732,172,0.267,0.466,0.346,0.812,0.288,9,54,149,0.26,8.9,44.4,42.1,22.5,39,27.5,25,0.2660098522167488,35.4,Shift Banned
"Story, Trevor",596115,2025,32,612,654,161,0.263,0.433,0.308,0.741,0.33,3,62,129,0.249,9.9,47,37.4,27.9,43.6,27.4,20.5,0.32460732984293195,34.7,Shift Banned
"Kepler, Max",596146,2025,32,417,474,90,0.216,0.391,0.3,0.691,0.232,10,24,95,0.243,11.6,44.7,42.9,21.6,36.2,32.8,23.7,0.20168067226890757,35.5,Shift Banned
"Urías, Ramón",602104,2025,31,352,391,85,0.241,0.384,0.292,0.676,0.281,6,26,88,0.227,8.1,41.8,44.9,21.5,41.6,25.5,24.1,0.22807017543859648,33.6,Shift Banned
"Bell, Josh",605137,2025,32,468,533,111,0.237,0.417,0.325,0.742,0.247,15,39,137,0.256,12.1,47,41.5,26.6,46,27.9,20.6,0.2215909090909091,31.9,Shift Banned
"Betts, Mookie",605141,2025,32,589,663,152,0.258,0.406,0.326,0.732,0.258,15,38,136,0.267,5.5,35.8,42.9,21.5,32.8,34.5,26.7,0.21839080459770116,35.6,Shift Banned
"Caratini, Victor",605170,2025,31,344,386,89,0.259,0.404,0.324,0.728,0.282,8,29,93,0.255,7.7,40.7,38.9,23.2,42.8,26.7,24.6,0.23770491803278687,37.900000000000006,Shift Banned
"Hernández, Teoscar",606192,2025,32,511,546,126,0.247,0.454,0.284,0.738,0.283,13,37,136,0.25,11.5,46.1,35.9,26.4,45.3,27.7,23,0.2138728323699422,37.699999999999996,Shift Banned
"Marte, Ketel",606466,2025,31,480,556,136,0.283,0.517,0.376,0.893,0.29,12,34,129,0.285,13.5,47,47.3,18.8,40.8,28.2,21.8,0.2085889570552147,33.900000000000006,Shift Banned
"Nimmo, Brandon",607043,2025,32,587,652,154,0.262,0.436,0.324,0.76,0.301,8,60,149,0.252,8.8,50.2,35.2,29.3,46,23.6,23.1,0.28708133971291866,35.5,Shift Banned
"Turner, Trea",607208,2025,32,589,639,179,0.304,0.457,0.355,0.812,0.35,11,75,159,0.27,5.8,42.1,38.6,24,48.3,23.1,24.2,0.32051282051282054,37.4,Shift Banned
"Ramírez, José",608070,2025,32,593,673,168,0.283,0.503,0.36,0.863,0.279,9,40,135,0.284,7,37,51.6,18.3,33.3,29.9,25.5,0.22857142857142856,30.099999999999998,Shift Banned
"Bregman, Alex",608324,2025,31,433,495,118,0.273,0.462,0.36,0.822,0.288,12,41,101,0.254,6.6,44.4,46.3,17.5,38.9,26.6,23.3,0.2887323943661972,36.2,Shift Banned
"Kelly, Carson",608348,2025,30,369,421,92,0.249,0.428,0.333,0.761,0.272,11,24,88,0.236,9.6,40.3,43,26.3,38.2,29.7,23.5,0.21428571428571427,30.7,Shift Banned
"Seager, Corey",608369,2025,31,380,445,103,0.271,0.487,0.373,0.86,0.299,13,32,100,0.285,15.3,53.6,34.2,23.1,44.7,31.9,21.7,0.24242424242424243,42.699999999999996,Shift Banned
"Andujar, Miguel",609280,2025,30,321,341,102,0.318,0.47,0.352,0.822,0.348,8,41,87,0.259,4.7,35.4,33.2,21.2,46.7,21.9,23.4,0.3203125,45.599999999999994,Shift Banned
"Swanson, Dansby",621020,2025,31,590,645,144,0.244,0.417,0.3,0.717,0.298,9,44,137,0.267,11.7,47.8,42.3,17.8,42.3,27.3,24.5,0.2430939226519337,39.900000000000006,Shift Banned
"Correa, Carlos",621043,2025,30,537,584,148,0.276,0.402,0.332,0.734,0.328,19,52,153,0.28,6.9,45.9,34.4,28,48.2,18.8,27.5,0.25365853658536586,37.599999999999994,Shift Banned
"Taylor, Tyrone",621438,2025,31,310,341,69,0.223,0.319,0.279,0.598,0.286,4,16,63,0.257,3.8,35.1,44.8,23,33.1,23,31,0.20253164556962025,32.2,Shift Banned
"Buxton, Byron",621439,2025,31,488,542,129,0.264,0.551,0.327,0.878,0.302,0,43,84,0.249,17.7,53.8,48.8,17.9,36.7,34.7,21.4,0.33858267716535434,33.300000000000004,Shift Banned
"Ward, Taylor",621493,2025,31,579,663,132,0.228,0.475,0.317,0.792,0.257,13,29,112,0.231,13.7,42.7,36.6,27.1,34.4,36.1,21.7,0.20567375886524822,36.3,Shift Banned
"Olson, Matt",621566,2025,31,624,724,170,0.272,0.484,0.366,0.85,0.333,14,47,133,0.249,14.4,53.3,36.6,28.5,39.7,28.3,24.7,0.2611111111111111,34.9,Shift Banned
"Alonso, Pete",624413,2025,30,624,709,170,0.272,0.524,0.347,0.871,0.305,23,43,135,0.274,18.9,54.4,39.3,29.1,37.8,29.9,25.5,0.24157303370786518,31.6,Shift Banned
"Conforto, Michael",624424,2025,32,418,486,83,0.199,0.333,0.305,0.638,0.247,12,23,103,0.233,9.7,44,38,27.3,42,30,22.3,0.18253968253968253,34.7,Shift Banned
"Frazier, Adam",624428,2025,33,419,459,112,0.267,0.365,0.319,0.684,0.313,8,32,104,0.244,2,20.6,36,28.8,39.5,26.5,28.8,0.23529411764705882,35.2,Shift Banned
"Trevino, Jose",624431,2025,32,282,302,67,0.238,0.351,0.272,0.623,0.259,9,23,95,0.242,4.5,40.7,42.3,22.2,47.6,22.2,23.4,0.19491525423728814,35.5,Shift Banned
"Soler, Jorge",624585,2025,33,279,315,60,0.215,0.387,0.293,0.68,0.273,5,21,61,0.204,12.8,42,47.9,17,43.6,22.3,23.9,0.25609756097560976,35.1,Shift Banned
"Cronenworth, Jake",630105,2025,31,419,515,103,0.246,0.377,0.367,0.744,0.299,4,38,101,0.225,6.2,39,35.6,26.6,43,30,21.4,0.2733812949640288,37.800000000000004,Shift Banned
"Bellinger, Cody",641355,2025,29,588,656,160,0.272,0.48,0.334,0.814,0.274,8,45,122,0.25,7.5,37.9,42.4,25.8,32.9,35.7,24.3,0.2694610778443114,31.8,Shift Banned
"Crawford, J.P.",641487,2025,30,570,654,151,0.265,0.37,0.352,0.722,0.318,11,47,155,0.266,4.9,34.7,33.6,32.3,44.4,23.1,27.3,0.23267326732673269,34.10000000000001,Shift Banned
"Heim, Jonah",641680,2025,30,395,433,84,0.213,0.332,0.271,0.603,0.243,10,23,106,0.219,6.1,35.9,40.7,22.1,41.3,27.2,22.4,0.17829457364341086,37.199999999999996,Shift Banned
"McMahon, Ryan",641857,2025,30,509,586,109,0.214,0.381,0.312,0.693,0.294,7,34,106,0.219,12.1,50.5,41.2,19.5,43.3,30.7,22.9,0.24285714285714285,39.3,Shift Banned
"Tellez, Rowdy",642133,2025,30,289,312,66,0.228,0.443,0.276,0.719,0.255,9,19,62,0.234,15.3,46.4,32.5,28.2,38.8,31.6,22,0.2345679012345679,39.3,Shift Banned
"Adames, Willy",642715,2025,29,591,686,133,0.225,0.421,0.318,0.739,0.263,9,29,105,0.224,12.6,42.8,44.2,24,31.8,36.3,22.3,0.21641791044776118,31.799999999999997,Shift Banned
"Benintendi, Andrew",643217,2025,30,420,470,101,0.24,0.431,0.307,0.738,0.25,5,26,88,0.234,11.1,36.9,45.9,23,33.1,34.3,21.8,0.22807017543859648,31.1,Shift Banned
"Dubón, Mauricio",643289,2025,30,369,398,89,0.241,0.355,0.289,0.644,0.255,12,31,110,0.247,1.2,26.3,33.5,30.2,42.6,26,20.5,0.2198581560283688,36.3,Shift Banned
"Jansen, Danny",643376,2025,30,288,337,62,0.215,0.399,0.321,0.72,0.253,5,13,45,0.199,8.8,39,48.8,17.1,28.3,32.2,22,0.22413793103448276,34.1,Shift Banned
"Kiner-Falefa, Isiah",643396,2025,30,431,459,113,0.262,0.334,0.297,0.631,0.314,9,49,160,0.245,1.4,27.5,37.8,25,58.1,11.1,24.4,0.23444976076555024,37.2,Shift Banned
"McNeil, Jeff",643446,2025,33,399,462,97,0.243,0.411,0.335,0.746,0.253,5,19,109,0.266,5.1,32.9,48.6,21.7,36.6,28.3,27.1,0.1484375,29.7,Shift Banned
"Tauchman, Mike",643565,2025,34,335,385,88,0.263,0.4,0.356,0.756,0.328,5,22,70,0.244,6.8,38.8,38.4,23.2,36.8,29.6,27.2,0.2391304347826087,38.400000000000006,Shift Banned
"Albies, Ozzie",645277,2025,28,603,667,145,0.24,0.365,0.306,0.671,0.259,9,45,146,0.243,4.9,30.7,48.8,17.5,37.2,28.4,23.5,0.2356020942408377,33.7,Shift Banned
"Devers, Rafael",646240,2025,28,607,729,153,0.252,0.479,0.372,0.851,0.307,16,40,139,0.244,16,56.1,35.8,26.3,42.7,30.1,22.9,0.22346368715083798,37.900000000000006,Shift Banned
"Naylor, Josh",647304,2025,28,543,604,160,0.295,0.462,0.353,0.815,0.315,17,55,158,0.271,6.7,41.9,42.2,18.3,45.8,26,23,0.25821596244131456,39.5,Shift Banned
"Urías, Luis",649966,2025,28,287,330,66,0.23,0.338,0.315,0.653,0.245,9,27,81,0.234,3.7,30.2,40,21.6,44.1,23.7,20.8,0.25,38.4,Shift Banned
"Arraez, Luis",650333,2025,28,620,675,181,0.292,0.392,0.327,0.719,0.289,12,64,215,0.287,1.1,16.7,29.4,38.2,45.1,22.5,28,0.22939068100358423,32.39999999999999,Shift Banned
"Torres, Gleyber",650402,2025,28,532,628,136,0.256,0.387,0.358,0.745,0.284,11,38,130,0.269,8.2,39,31.1,29.9,38.4,30.6,26,0.2261904761904762,39.00000000000001,Shift Banned
"Castro, Willi",650489,2025,28,402,454,91,0.226,0.366,0.313,0.679,0.286,12,27,93,0.234,6.5,37.3,37.7,26,41.1,26.7,26.4,0.225,36.3,Shift Banned
"Díaz, Yandy",650490,2025,33,583,651,175,0.3,0.482,0.366,0.848,0.318,12,75,193,0.285,8.3,52.5,25,33.3,54,20,22.4,0.2798507462686567,41.7,Shift Banned
"Rengifo, Luis",650859,2025,28,501,541,119,0.238,0.335,0.287,0.622,0.281,7,47,156,0.26,5,32.7,32.7,26.4,50.6,18.5,25.2,0.2315270935960591,40.9,Shift Banned
"Chapman, Matt",656305,2025,32,454,535,105,0.231,0.43,0.34,0.77,0.27,8,38,96,0.243,9.9,47.6,43.4,22.9,40.4,24.7,22.3,0.2835820895522388,33.7,Shift Banned
"Hoskins, Rhys",656555,2025,32,279,328,66,0.237,0.416,0.332,0.748,0.297,6,17,41,0.22,10.3,46.4,52.1,15.5,29.9,33.5,25.8,0.29310344827586204,32.4,Shift Banned
"McKinstry, Zach",656716,2025,30,452,511,117,0.259,0.438,0.333,0.771,0.314,6,26,116,0.247,6.1,30.5,43.2,25.4,40.9,24.5,29.1,0.18309859154929578,31.4,Shift Banned
"Mullins, Cedric",656775,2025,30,435,498,94,0.216,0.391,0.299,0.69,0.253,2,26,79,0.207,6.2,35.9,46.3,23.8,32.4,31.8,23.1,0.24761904761904763,29.900000000000002,Shift Banned
"O'Hearn, Ryan",656811,2025,31,474,544,133,0.281,0.437,0.366,0.803,0.33,11,49,117,0.269,7.6,42.5,36,26.8,45,25.7,24.1,0.29518072289156627,37.2,Shift Banned
"Schwarber, Kyle",656941,2025,32,604,724,145,0.24,0.563,0.365,0.928,0.253,4,26,114,0.249,20.8,59.6,54.7,17.2,34.3,34.3,22.5,0.18571428571428572,28.099999999999998,Shift Banned
"Laureano, Ramón",657656,2025,30,441,488,124,0.281,0.512,0.342,0.854,0.331,10,37,98,0.27,13.9,49.1,42.6,22.7,41.4,26.4,26.1,0.2740740740740741,34.7,Shift Banned
"Sheets, Gavin",657757,2025,29,492,545,124,0.252,0.429,0.317,0.746,0.284,9,34,111,0.263,9.6,46.5,42.2,23.9,37.3,24.4,29,0.23448275862068965,33.9,Shift Banned
"Ohtani, Shohei",660271,2025,30,611,727,172,0.282,0.622,0.392,1.014,0.315,9,49,120,0.274,23.5,58.7,43.2,19,39.7,35.7,21.1,0.28994082840236685,37.8,Shift Banned
"Acuña Jr., Ronald",660670,2025,27,338,412,98,0.29,0.518,0.417,0.935,0.358,5,38,72,0.263,15.7,52.5,35.6,22.9,46.6,29.7,18.6,0.34545454545454546,41.50000000000001,Shift Banned
"Sánchez, Jesús",660821,2025,27,451,497,107,0.237,0.395,0.304,0.699,0.283,10,45,121,0.242,11.1,43.4,39.7,23.6,48.4,22.2,23,0.2710843373493976,36.699999999999996,Shift Banned
"Contreras, William",661388,2025,27,566,659,147,0.26,0.399,0.355,0.754,0.299,14,56,172,0.248,6.4,48.5,35.2,25.9,50.4,21.7,23.9,0.24561403508771928,38.9,Shift Banned
"Nootbaar, Lars",663457,2025,27,509,583,119,0.234,0.361,0.325,0.686,0.279,4,40,109,0.231,10.2,50,33.8,26.9,37.8,26.1,25.4,0.2684563758389262,39.300000000000004,Shift Banned
"Hoerner, Nico",663538,2025,28,599,649,178,0.297,0.394,0.345,0.739,0.313,4,70,179,0.292,2.4,30.3,37,25.8,44.9,23.8,25.5,0.28112449799196787,37.2,Shift Banned
"Riley, Austin",663586,2025,28,416,447,108,0.26,0.428,0.309,0.737,0.337,9,31,69,0.246,15.2,50.2,42.6,20.8,34.6,32.9,26.3,0.31,36.599999999999994,Shift Banned
"Larnach, Trevor",663616,2025,28,503,567,126,0.25,0.404,0.323,0.727,0.295,19,45,124,0.247,7.2,45.7,40.1,23.5,43.7,25.8,25.8,0.26627218934911245,36.4,Shift Banned
"Mountcastle, Ryan",663624,2025,28,332,357,83,0.25,0.367,0.286,0.653,0.326,10,31,79,0.253,11.7,47.1,38.3,31.3,45.8,22.9,27.9,0.2818181818181818,30.400000000000002,Shift Banned
"Hayes, Ke'Bryan",663647,2025,28,527,570,124,0.235,0.306,0.29,0.596,0.289,12,51,154,0.238,4.6,42.5,29.2,30.1,49,18.4,24.4,0.24878048780487805,40.699999999999996,Shift Banned
"Tucker, Kyle",663656,2025,28,500,597,133,0.266,0.464,0.377,0.841,0.282,8,27,114,0.27,10.8,40.4,45.2,20.9,33.9,32.7,26.7,0.19148936170212766,33.9,Shift Banned
"India, Jonathan",663697,2025,28,497,567,116,0.233,0.346,0.323,0.669,0.279,10,36,115,0.238,5.8,36.8,48,22.8,38.3,29.7,21.8,0.23841059602649006,29.2,Shift Banned
"Bart, Joey",663698,2025,28,285,332,71,0.249,0.34,0.355,0.695,0.356,14,28,72,0.222,10.4,43.2,37.5,18.8,52.1,20.8,24.5,0.28,43.7,Shift Banned
